FROM_DATE,STORE_CODE,MODULE_TYPE,MODULE_NAME,AREA,FLOOR_NAME,INDEX,MODULE_SIZE_WIDTH,MODULE_SIZE_HEIGHT,M2_MODULE,,
2024-01-01,CHA061,WALL_SHELF,W17,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA061,WALL_SHELF,W18,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W19,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W2,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W20,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W21,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W22,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W23,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W24,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA061,WALL_SHELF,W25,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA061,WALL_SHELF,W26,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W27,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W28,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W3,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W4,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W5,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W6,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W7,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W8,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA061,WALL_SHELF,W9,NORMAL,1,1.28,120,220,2.64,,
2024-02-01,CHA051,FLOOR,FLOOR,NORMAL,1,1,291.814592,100,2.91814592,,
2024-02-01,CHA051,GONDOLA,B1,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,B10,NORMAL,1,1.25,110,120,1.32,,
2024-02-01,CHA051,GONDOLA,B11,NORMAL,1,1.25,110,120,1.32,,
2024-02-01,CHA051,GONDOLA,B12,NORMAL,1,1.25,110,120,1.32,,
2024-02-01,CHA051,GONDOLA,B13,NORMAL,1,1.25,110,120,1.32,,
2024-02-01,CHA051,GONDOLA,B14,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,B15,NORMAL,1,1.25,250,130,3.25,,
2024-02-01,CHA051,GONDOLA,B16,NORMAL,1,1.25,250,130,3.25,,
2024-02-01,CHA051,GONDOLA,B2,NORMAL,1,1.25,75,120,0.9,,
2024-02-01,CHA051,GONDOLA,B3,NORMAL,1,1.25,75,120,0.9,,
2024-02-01,CHA051,GONDOLA,B4,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,B5,NORMAL,1,1.25,100,100,1,,
2024-02-01,CHA051,GONDOLA,B6,NORMAL,1,1.25,100,100,1,,
2024-02-01,CHA051,GONDOLA,B7,NORMAL,1,1.25,100,100,1,,
2024-02-01,CHA051,GONDOLA,B8,NORMAL,1,1.25,100,100,1,,
2024-02-01,CHA051,GONDOLA,B9,NORMAL,1,1.25,90,130,1.17,,
2024-02-01,CHA051,GONDOLA,G1,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G10,NORMAL,1,1.25,100,110,1.1,,
2024-02-01,CHA051,GONDOLA,G11,NORMAL,1,1.25,100,110,1.1,,
2024-02-01,CHA051,GONDOLA,G12,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G13,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G13,NORMAL,1,2,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G15,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G16,NORMAL,1,1.25,90,130,1.17,,
2024-02-01,CHA051,GONDOLA,G17,NORMAL,1,1.25,90,130,1.17,,
2024-02-01,CHA051,GONDOLA,G18,NORMAL,1,1.25,80,80,0.64,,
2024-02-01,CHA051,GONDOLA,G19,NORMAL,1,1.25,110,100,1.1,,
2024-02-01,CHA051,GONDOLA,G2,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G20,NORMAL,1,1.25,100,100,1,,
2024-02-01,CHA051,GONDOLA,G21,NORMAL,1,1.25,110,100,1.1,,
2024-02-01,CHA051,GONDOLA,G22,NORMAL,1,1.25,100,100,1,,
2024-02-01,CHA051,GONDOLA,G23,NORMAL,1,1.25,100,130,1.3,,
2024-02-01,CHA051,GONDOLA,G24,NORMAL,1,1.25,100,130,1.3,,
2024-02-01,CHA051,GONDOLA,G3,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA051,GONDOLA,G4,NORMAL,1,1.25,90,110,0.99,,
2024-02-01,CHA051,GONDOLA,G5,NORMAL,1,1.25,90,110,0.99,,
2024-02-01,CHA051,GONDOLA,G6,NORMAL,1,1.25,90,110,0.99,,
2024-02-01,CHA051,GONDOLA,G7,NORMAL,1,1.25,90,110,0.99,,
2024-02-01,CHA051,GONDOLA,G8,NORMAL,1,1.25,100,110,1.1,,
2024-02-01,CHA051,GONDOLA,G9,NORMAL,1,1.25,100,110,1.1,,
2024-02-01,CHA051,GONDOLA,L10,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L11,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L12,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L13,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L14,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L15,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L16,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L17,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L18,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L19,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L20,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L21,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L23,NORMAL,1,1.25,210,140,2.94,,
2024-02-01,CHA051,GONDOLA,L24,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L25,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L26,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L27,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L28,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L29,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L3,NORMAL,1,1.25,150,110,1.65,,
2024-02-01,CHA051,GONDOLA,L30,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L31,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L32,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L33,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L34,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L35,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L36,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L37,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L38,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L39,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L4,NORMAL,1,1.25,150,130,1.95,,
2024-02-01,CHA051,GONDOLA,L5,NORMAL,1,1.25,90,130,1.17,,
2024-02-01,CHA051,GONDOLA,L6,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,L7,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L8,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,L9,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,LP1,NORMAL,1,1.25,68.6056,100,0.686056,,
2024-02-01,CHA051,GONDOLA,PS1,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS10,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS11,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS12,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,PS13,NORMAL,1,1.25,210,130,2.73,,
2024-02-01,CHA051,GONDOLA,PS14,NORMAL,1,1.25,210,130,2.73,,
2024-02-01,CHA051,GONDOLA,PS2,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS3,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,GONDOLA,PS4,NORMAL,1,1,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS4,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS5,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS7,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS8,NORMAL,1,1.25,110,130,1.43,,
2024-02-01,CHA051,GONDOLA,PS9,NORMAL,1,1.25,60,130,0.78,,
2024-02-01,CHA051,PALLET_DISPLAY,P1,NORMAL,1,1,346.1656,100,3.461656,,
2024-02-01,CHA051,TREE_DISPLAY,TREE_DISNEY_PLUSH,NORMAL,1,1.538461538,157,150,2.355,,
2024-02-01,CHA051,WALL_SHELF,W1,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W10,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W11,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W12,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W2,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W3,NORMAL,1,1.28,120,210,2.52,,
2024-02-01,CHA051,WALL_SHELF,W4,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W5,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W6,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W7,NORMAL,1,1.28,120,210,2.52,,
2024-02-01,CHA051,WALL_SHELF,W8,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA051,WALL_SHELF,W9,NORMAL,1,1.28,105,210,2.205,,
2024-02-01,CHA003,WALL_SHELF,W2,NORMAL,1,2.777777778,140,180,2.52,,
2024-01-01,CHA003,WALL_SHELF,W20,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W20,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W20,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W21,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W21,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W21,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W22,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W22,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W22,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W23,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W23,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W23,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W24,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W24,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W24,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W25,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W25,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W25,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W26,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W26,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W26,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W27,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA003,WALL_SHELF,W27,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W27,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W27,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W28,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W28,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W28,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W29,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W29,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W29,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W3,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W3,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W3,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W30,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W30,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W30,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W31,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W31,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W31,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W32,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W32,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W32,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W33,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W33,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W33,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W33,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W34,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W34,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W34,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W35,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W35,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W35,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W36,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W36,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W36,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W37,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W37,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W37,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W38,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W38,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W38,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W39,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W39,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W39,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W4,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W4,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W4,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W40,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W40,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W40,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W41,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W41,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W41,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W42,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W42,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W42,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W43,NORMAL,1,1.28,100,220,2.2,,
2024-02-01,CHA003,WALL_SHELF,W43,NORMAL,1,1.28,100,220,2.2,,
2024-03-01,CHA003,WALL_SHELF,W43,NORMAL,1,1.28,100,220,2.2,,
2024-01-01,CHA003,WALL_SHELF,W44,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W44,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W44,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W45,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W45,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W45,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W46,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W46,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W46,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W47,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W47,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W47,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W48,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W48,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W48,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W49,NORMAL,1,1.28,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W49,NORMAL,1,1.28,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W49,NORMAL,1,1.28,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W5,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W5,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W5,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W6,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W6,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W6,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W6,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W7,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W7,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W7,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W8,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W8,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W8,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA003,WALL_SHELF,W9,NORMAL,1,2.777777778,120,230,2.76,,
2024-02-01,CHA003,WALL_SHELF,W9,NORMAL,1,2.777777778,120,230,2.76,,
2024-03-01,CHA003,WALL_SHELF,W9,NORMAL,1,2.777777778,120,230,2.76,,
2024-01-01,CHA099,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.754385965,120,110,1.32,,
2024-01-01,CHA099,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.818181818,120,40,0.48,,
2024-01-01,CHA099,FLOOR,FLOOR,NORMAL,1,1,355.4931,100,3.554931,,
2024-01-01,CHA099,GONDOLA,G10,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G11,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G12,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G13,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G14,NORMAL,1,1.25,90,120,1.08,,
2024-01-01,CHA099,GONDOLA,G2,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G3,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G4,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G5,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G5,NORMAL,1,2,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G6,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G7,NORMAL,1,1.25,120,120,1.44,,
2024-01-01,CHA099,GONDOLA,G9,NORMAL,1,1.25,90,120,1.08,,
2024-01-01,CHA099,GONDOLA,GP1,HOT&NEW,1,1.25,90,120,1.08,,
2024-01-01,CHA099,PALLET_DISPLAY,P1,NORMAL,1,1,200,100,2,,
2024-01-01,CHA099,WALL_SHELF,W1,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W10,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W11,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W12,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA099,WALL_SHELF,W13,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA099,WALL_SHELF,W14,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA099,WALL_SHELF,W15,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W16,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA099,WALL_SHELF,W17,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W18,NORMAL,1,1.28,90,220,1.98,,
2024-01-01,CHA099,WALL_SHELF,W19,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W2,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W20,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W21,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W22,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W23,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W24,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W25,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W3,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W4,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W5,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W6,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W7,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W8,NORMAL,1,1,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W8,NORMAL,1,1.28,120,220,2.64,,
2024-01-01,CHA099,WALL_SHELF,W9,NORMAL,1,1.28,120,220,2.64,,
2024-02-01,CHA164,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1,1.754385965,150,120,1.8,,
2024-02-01,CHA164,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1,1.818181818,105,120,1.26,,
2024-02-01,CHA164,FLOOR,FLOOR,NORMAL,1,1,292,100,2.92,,
2024-02-01,CHA164,GONDOLA,G10,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G11,NORMAL,1,1,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G11,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G12,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA164,GONDOLA,G13,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA164,GONDOLA,G14,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G15,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G16,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G17,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G18,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G19,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G2,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G20,NORMAL,1,1.25,90,120,1.08,,
2024-02-01,CHA164,GONDOLA,G3,NORMAL,1,1.25,120,120,1.44,,
2024-02-01,CHA164,GONDOLA,G4,NORMAL,1,1.25,120,120,1.44,,
