FROM_DATE,STORE_CODE,MODULE_TYPE,MODULE_NAME,AREA,FLOOR_NAME,INDEX,MODULE_SIZE_WIDTH,MODULE_SIZE_HEIGHT,M2_MODULE
2024-01-01,CHA002,GONDOLA,G39,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G4,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G40,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,G41,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,G42,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G43,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G44,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G45,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G46,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,G47,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,G48,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G49,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G5,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G50,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G51,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G52,NORMAL,1, 1.2500 ,440,95,4.18
2024-01-01,CHA002,GONDOLA,G53,NORMAL,1, 1.2500 ,540,95,5.13
2024-01-01,CHA002,GONDOLA,G6,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,G7,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,G8,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,G9,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA002,GONDOLA,GP1,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,GONDOLA,GP2,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA002,ISLAND_DISPLAY,IP1,PROMOTION,1, 1.0000 ,245.7115,100,2.457115
2024-01-01,CHA002,PALLET_DISPLAY,P1,NORMAL,1, 1.0000 ,231.45,100,2.3145
2024-01-01,CHA002,PALLET_DISPLAY,P2,NORMAL,1, 1.0000 ,238.76,100,2.3876
2024-01-01,CHA002,PALLET_DISPLAY,P3,NORMAL,1, 1.0000 ,356.04,100,3.5604
2024-01-01,CHA002,TREE_DISPLAY,TREE_HW,NORMAL,1, 1.1364 ,120,100,1.2
2024-01-01,CHA002,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1, 1.0000 ,157,50,0.785
2024-01-01,CHA002,TREE_DISPLAY,TREE_SIKU,NORMAL,1, 1.1111 ,120,100,1.2
2024-01-01,CHA002,WALL_SHELF,W1,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W10,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W11,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W12,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W13,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W14,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W15,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W16,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W17,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W18,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W19,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W2,NORMAL,1, 1.2821 ,90,220,1.98
2024-01-01,CHA002,WALL_SHELF,W20,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W21,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W22,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W23,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W24,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W25,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W26,NORMAL,1, 1.2821 ,90,220,1.98
2024-01-01,CHA002,WALL_SHELF,W27,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W28,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W29,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W3,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W30,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W31,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W32,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W33,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W34,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W35,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W36,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W37,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W38,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W39,NORMAL,1, 1.2821 ,90,180,1.62
2024-01-01,CHA002,WALL_SHELF,W4,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W40,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W41,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W42,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W43,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W44,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W45,NORMAL,1, 1.2821 ,120,180,2.16
2024-01-01,CHA002,WALL_SHELF,W46,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W5,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W6,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W7,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W8,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,WALL_SHELF,W9,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA002,GONDOLA,G51,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,CABINET,BATTERY_CABINET,NORMAL,1, 1.0000 ,30,50,0.15
2024-01-01,CHA003,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1, 1.7544 ,360,150,5.4
2024-01-01,CHA003,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1, 1.8182 ,150,140,2.1
2024-01-01,CHA003,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1, 1.8182 ,150,90,1.35
2024-01-01,CHA003,FLOOR,FLOOR,NORMAL,1, 1.0000 ,578.215009,100,5.78215009
2024-01-01,CHA003,GONDOLA,G1,NORMAL,1, 3.0303 ,440,100,4.4
2024-01-01,CHA003,GONDOLA,G10,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G11,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G12,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G13,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G14,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G15,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G16,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G17,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G18,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G19,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G2,NORMAL,1, 3.0303 ,200,130,2.6
2024-01-01,CHA003,GONDOLA,G20,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G21,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G22,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G23,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G24,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G25,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G26,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G27,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G28,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G29,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G3,NORMAL,1, 3.0303 ,580,90,5.22
2024-01-01,CHA003,GONDOLA,G30,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G31,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G32,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G33,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G34,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G35,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G36,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G37,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G38,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G39,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G4,NORMAL,1, 3.0303 ,460,90,4.14
2024-01-01,CHA003,GONDOLA,G40,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G41,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G42,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G43,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G44,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G45,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G46,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G47,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G48,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G49,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G50,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G51,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G52,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G53,NORMAL,1, 1.2500 ,100,70,0.7
2024-01-01,CHA003,GONDOLA,G53,NORMAL,1, 1.2500 ,100,120,1.2
2024-01-01,CHA003,GONDOLA,G54,NORMAL,1, 1.2500 ,360,100,3.6
2024-01-01,CHA003,GONDOLA,G54,NORMAL,1, 1.2500 ,360,120,4.32
2024-01-01,CHA003,GONDOLA,G55,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA003,GONDOLA,G56,NORMAL,1, 1.2500 ,240,90,2.16
2024-01-01,CHA003,GONDOLA,G8,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,G9,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,GP1,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,GP2,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,GONDOLA,GP7,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA003,ISLAND_DISPLAY,IP1,PROMOTION,1, 1.0000 ,290.2595,100,2.902595
2024-01-01,CHA003,PALLET_DISPLAY,P1,NORMAL,1, 1.0000 ,480,100,4.8
2024-01-01,CHA003,PALLET_DISPLAY,P2,NORMAL,1, 1.0000 ,283.95,100,2.8395
2024-01-01,CHA003,PALLET_DISPLAY,P3,NORMAL,1, 1.0000 ,223.725,100,2.23725
2024-01-01,CHA003,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1, 1.2500 ,40,100,0.4
2024-01-01,CHA003,TREE_DISPLAY,TREE_HW,NORMAL,1, 1.1364 ,120,100,1.2
2024-01-01,CHA003,TREE_DISPLAY,TREE_LOL,NORMAL,1, 1.4706 ,35,100,0.35
2024-01-01,CHA003,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1, 1.0000 ,157,50,0.785
2024-01-01,CHA003,TREE_DISPLAY,TREE_SIKU,NORMAL,1, 1.1111 ,120,100,1.2
2024-01-01,CHA003,WALL_SHELF,W1,NORMAL,1, 1.2821 ,80,140,1.12
2024-01-01,CHA003,WALL_SHELF,W10,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W11,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W12,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W13,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W14,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W15,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W16,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W17,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W18,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W19,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W2,NORMAL,1, 1.2821 ,140,180,2.52
2024-01-01,CHA003,WALL_SHELF,W20,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W21,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W22,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W23,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W24,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W25,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W26,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W27,NORMAL,1, 1.2821 ,120,220,2.64
2024-01-01,CHA003,WALL_SHELF,W27,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W28,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W29,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W3,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W30,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W31,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W32,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W33,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W34,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W35,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W36,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W37,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W38,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W39,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W4,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W40,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W41,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W42,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W43,NORMAL,1, 1.2821 ,100,220,2.2
2024-01-01,CHA003,WALL_SHELF,W44,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W45,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W46,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W47,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W48,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W49,NORMAL,1, 1.2821 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W5,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W6,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W7,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA003,WALL_SHELF,W8,NORMAL,1, 2.7778 ,120,230,2.76
2024-01-01,CHA003,WALL_SHELF,W9,NORMAL,1, 2.7778 ,120,230,2.04
2024-01-01,CHA004,CASHIER_COUNTER,CASHIER_BACK,NORMAL,1, 1.7544 ,150,80,1.2
2024-01-01,CHA004,CASHIER_COUNTER,CASHIER_FRONT,NORMAL,1, 1.8182 ,105,90,0.945
2024-01-01,CHA004,FLOOR,FLOOR,NORMAL,1, 1.0000 ,1583.684518,100,15.83684518
2024-01-01,CHA004,GONDOLA,G10,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G11,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G12,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G13,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G14,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G15,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G16,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G17,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G18,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G19,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G20,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G21,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G22,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G23,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G24,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G25,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G26,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G27,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G28,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G29,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G3,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G30,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G31,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G32,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G33,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G34,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G4,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G5,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G6,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G7,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,G8,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,G9,NORMAL,1, 1.2500 ,120,120,1.44
2024-01-01,CHA004,GONDOLA,GP1,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,GONDOLA,GP2,NORMAL,1, 1.2500 ,90,120,1.08
2024-01-01,CHA004,ISLAND_DISPLAY,IP1,PROMOTION,1, 1.0000 ,292.952704,100,2.92952704
2024-01-01,CHA004,ISLAND_DISPLAY,IP2,PROMOTION,1, 1.0000 ,195.6959,100,1.956959
2024-01-01,CHA004,ISLAND_DISPLAY,IP3,PROMOTION,1, 1.0000 ,329.308,100,3.29308
2024-01-01,CHA004,PALLET_DISPLAY,P1,NORMAL,1, 1.0000 ,624.63,100,6.2463
2024-01-01,CHA004,PALLET_DISPLAY,P2,NORMAL,1, 1.0000 ,86.3655,100,0.863655
2024-01-01,CHA004,PALLET_DISPLAY,P3,NORMAL,1, 1.0000 ,166.36,100,1.6636
2024-01-01,CHA004,TREE_DISPLAY,TREE_DISNEY_DIECAST,NORMAL,1, 1.2500 ,40,100,0.4
2024-01-01,CHA004,TREE_DISPLAY,TREE_DISNEY_PLUSH,NORMAL,1, 1.5385 ,157,130,2.041
2024-01-01,CHA004,TREE_DISPLAY,TREE_HW,NORMAL,1, 1.1364 ,120,100,1.2
2024-01-01,CHA004,TREE_DISPLAY,TREE_LOL,NORMAL,1, 1.4706 ,35,100,0.35
2024-01-01,CHA004,TREE_DISPLAY,TREE_PLAYDOH,NORMAL,1, 1.0000 ,157,50,0.785
2024-01-01,CHA004,TREE_DISPLAY,TREE_SIKU,NORMAL,1, 1.1111 ,120,100,1.2
2024-01-01,CHA004,WALL_SHELF,W1,NORMAL,1, 1.2821 ,120,220,2.64
